Sentence,Direction,Reading Time (s),Eye Tracking Start Time (CPU Uptime)
The sky is cloudy and gray. The wind is blowing. It might rain today. I do not want to get wet. I should bring an umbrella.,0,6.205623100046068,428008421
I got a job as the new librarian. I like the smell of old books. It is very quiet inside. The hours are very flexible. I am being paid very well.,0,7.1440560999908485,428018578
"My family likes to eat pasta everyday. We will eat spaghetti for dinner. Yesterday, we ate lasagna. Tomorrow, we will eat ravioli. Italian food is our favorite.",0,7.8527661000262015,428028734
The sky is cloudy and gray. The wind is blowing. It might rain today. I do not want to get wet. I should bring an umbrella.,0,7.901074199995492,428038718
I got a job as the new librarian. I like the smell of old books. It is very quiet inside. The hours are very flexible. I am being paid very well.,0,6.915078899997752,428048875
I wrote a letter to my grandmother. She lives in another country. She does not have a phone. She does have a mailbox. It is the only way to contact her.,0,6.836183300008997,428059109
He used a knife to cut the turkey. She used a fork to eat the cake. The baby ate cranberry sauce. The dog bumped into the table. They used napkins to clean the mess.,0,7.292126499989536,428069593
The sky is cloudy and gray. The wind is blowing. It might rain today. I do not want to get wet. I should bring an umbrella.,0,6.045191499986686,428079750
I prefer ice cream over cake. Sally likes cake over ice cream. John likes cookies over both. Lisa likes cookie-flavored ice cream Justin does not like food that is sweet.,0,9.062460999994073,428090125
The nervous system is made of neurons. It connects our brain and body. The brain has many functions. The mind is very complex. We are still learning about it.,0,9.063072099990677,428100250
I went to the movies yesterday. It was fun and exciting. I want to see the film again. I will bring my friends. We will eat popcorn together.,0,8.083841799991205,428110187
"There is a dictionary open on the table. I pick up the dictionary. The word ""gazebo"" is highlighted. I read the definition. It is a type of garden structure.",0,7.891232400026638,428120343
I prefer ice cream over cake. Sally likes cake over ice cream. John likes cookies over both. Lisa likes cookie-flavored ice cream Justin does not like food that is sweet.,0,7.44240020000143,428131000
"My family likes to eat pasta everyday. We will eat spaghetti for dinner. Yesterday, we ate lasagna. Tomorrow, we will eat ravioli. Italian food is our favorite.",0,7.039358899986837,428140750
I went to the movies yesterday. It was fun and exciting. I want to see the film again. I will bring my friends. We will eat popcorn together.,0,6.277415300020948,428151234
I went to the movies yesterday. It was fun and exciting. I want to see the film again. I will bring my friends. We will eat popcorn together.,0,5.672209800046403,428161406
I want to become a doctor. I am applying to medical schools. The application is very long. I am feeling very tired. It is due in June.,0,6.749828300031368,428171421
He used a knife to cut the turkey. She used a fork to eat the cake. The baby ate cranberry sauce. The dog bumped into the table. They used napkins to clean the mess.,0,6.898007399984635,428181843
I prefer ice cream over cake. Sally likes cake over ice cream. John likes cookies over both. Lisa likes cookie-flavored ice cream Justin does not like food that is sweet.,0,7.383578499953728,428192265
I want to become a doctor. I am applying to medical schools. The application is very long. I am feeling very tired. It is due in June.,0,5.848429899953771,428202390
The nervous system is made of neurons. It connects our brain and body. The brain has many functions. The mind is very complex. We are still learning about it.,0,6.723329400003422,428212687
I wrote a letter to my grandmother. She lives in another country. She does not have a phone. She does have a mailbox. It is the only way to contact her.,0,5.611439500004053,428222843
The nervous system is made of neurons. It connects our brain and body. The brain has many functions. The mind is very complex. We are still learning about it.,0,6.440569600032177,428233015
I wrote a letter to my grandmother. She lives in another country. She does not have a phone. She does have a mailbox. It is the only way to contact her.,0,7.389986900030635,428243281
